,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
3,shot,400bc99b-24ee-48f4-878c-7bad1a2e35f3,851,1,00:31:45.857,31,45,84,Birmingham City WFC,Other,False,Birmingham City WFC,Aoife Mannion,Center Back,0.356516,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,43.5,1.8
4,shot,0cdf14ee-29fa-4c9d-b365-5b062c8b34c2,856,1,00:32:18.803,32,18,85,Birmingham City WFC,From Corner,False,Birmingham City WFC,Harriet Scott,Right Wing Back,2.095117,,0.031682868,,Right Foot,Open Play,Off T,Volley,,,,,,,99.0,42.0,119.0,37.3,3.4
5,shot,2d30384b-9511-4bb7-97ca-21fe1737f89a,1431,2,00:06:53.491,51,53,140,Birmingham City WFC,From Throw In,False,Birmingham City WFC,Marisa Ewers,Right Defensive Midfield,4.347387,,0.038299944,04c5ade3-7a0b-44e6-b55a-ce6c454f2436,Left Foot,Open Play,Off T,Normal,,,,,,,105.0,54.0,120.0,34.0,0.7
6,shot,c7e1f9c0-138a-43b0-8001-b4a4f0d1abec,1454,2,00:07:45.744,52,45,144,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Charlie Wellings,Right Center Forward,1.147514,,0.044295378,ff397f5c-f10e-47e2-bb5c-be7a13b0fdb9,Right Foot,Open Play,Saved,Normal,,,,,,,102.0,29.0,120.0,38.7,0.5
7,shot,e0b231fc-4b2c-4893-8aa0-8cdad3222715,1532,2,00:10:34.034,55,34,151,Birmingham City WFC,From Throw In,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,0.195929,,0.018639404,ec06ffd2-50c8-4cc2-ac68-a12864c404a0,Right Foot,Open Play,Blocked,Normal,,,,,,,91.0,35.0,96.0,34.0,
8,shot,9da8cde2-a869-421f-9c5d-63b18b55efcf,1583,2,00:11:57.499,56,57,153,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,2.2105,,0.038737155,,Right Foot,Open Play,Off T,Normal,,,,,,,98.0,35.0,120.0,45.3,3.7
9,shot,cbea6bb1-7d5c-4ebd-90c5-b0ce5d985cb0,1729,2,00:18:46.392,63,46,164,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Meaghan Sargeant,Right Center Back,0.765475,,0.1592308,967db8c5-2fd0-434c-854c-969db9ba28df,Left Foot,Open Play,Saved,Volley,,,,True,,,114.0,48.0,120.0,43.1,1.3
10,shot,74d1e4e9-f145-4ab0-8dc9-47f1a9377edc,1744,2,00:19:25.074,64,25,167,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Charlie Wellings,Right Center Forward,1.445902,,0.027058372,d82e5d1a-d2d5-4d96-9ab2-c363a892a3fd,Right Foot,Open Play,Off T,Normal,,,,,,,108.0,58.0,120.0,36.4,4.3
11,shot,f7faca0f-947a-43ad-935f-03338875a3af,1897,2,00:25:00.500,70,0,184,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Kerys Harrop,Left Center Back,1.848555,,0.11200035,4a958f89-c095-4c12-9acd-24fb7544f971,Head,Open Play,Off T,Normal,,,,,True,,117.0,38.0,120.0,36.2,3.7
12,shot,0d273540-a3bc-4b8b-afbe-2f9531606741,1995,2,00:29:29.927,74,29,191,Birmingham City WFC,From Corner,False,Birmingham City WFC,Meaghan Sargeant,Right Center Back,2.275762,,0.07493692,37cd9b47-6c7b-4084-8ebc-f94e7d0b75d9,Right Foot,Open Play,Wayward,Volley,,,,,,,114.0,36.0,113.0,21.0,
13,shot,30fe7caf-d5c5-4d92-b0bc-8ac3e66ff65d,2007,2,00:29:49.872,74,49,191,Birmingham City WFC,From Corner,False,Birmingham City WFC,Aoife Mannion,Center Back,1.938726,,0.020968288,b4fddf5a-7e67-4246-afef-6cd66d64fbbd,Right Foot,Open Play,Goal,Normal,,,,,,,88.0,48.0,120.0,39.8,2.1
14,shot,61575b79-b547-47ca-9692-8de4294e91cf,2332,2,00:43:13.914,88,13,210,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Charlie Wellings,Right Center Forward,0.430337,,0.16676858,9363b56e-28c7-4c2b-b776-434755e5e352,Right Foot,Open Play,Blocked,Normal,,,,,,,111.0,44.0,113.0,44.0,
15,shot,d4c19712-0436-4ea3-83c6-d6e5d33087e8,2337,2,00:43:19.240,88,19,210,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Charlie Wellings,Right Center Forward,0.503944,,0.10741619,1d1e0fb0-d2ad-4846-bb9b-33ec937dcad8,Right Foot,Open Play,Blocked,Normal,,,,,,,107.0,44.0,112.0,41.0,
16,shot,cfaacd68-acdb-4be6-bd40-125d8a4af034,2488,2,00:47:52.951,92,52,213,Birmingham City WFC,Regular Play,False,Birmingham City WFC,Lucy Staniforth,Center Attacking Midfield,1.964635,,0.033194397,2c507774-3fa0-4126-ad51-060850976864,Right Foot,Open Play,Off T,Normal,,,,,,,97.0,29.0,120.0,41.3,4.0
0,shot,9fec3f44-d2c2-422f-bbff-721dad08d7b5,70,1,00:02:52.907,2,52,9,Bristol City WFC,From Free Kick,False,Bristol City WFC,Julie Biesmans,Center Defensive Midfield,1.452797,,0.14174175,,Right Foot,Free Kick,Off T,Normal,,,,,,,102.0,35.0,120.0,44.4,3.6
1,shot,f06dda2d-842c-46ac-8e39-368c44e2af95,419,1,00:16:20.825,16,20,42,Bristol City WFC,Regular Play,False,Bristol City WFC,Heather Payne,Right Wing,0.7654,,0.1949688,,Right Foot,Open Play,Blocked,Volley,,,,,,,118.0,47.0,120.0,42.0,
2,shot,24f9f225-1f1c-49ad-bc6a-d4bd4a0288f0,424,1,00:16:26.201,16,26,42,Bristol City WFC,Regular Play,False,Bristol City WFC,Loren Dykes,Right Back,1.451247,,0.03212147,ab983ccc-9e9b-4804-89a2-d491faea6924,Left Foot,Open Play,Off T,Normal,True,,,,,,104.0,54.0,120.0,44.7,2.1
3,shot,c6763968-8fec-4709-808b-2ad66d7bbe07,630,1,00:24:38.819,24,38,64,Yeovil Town LFC,From Free Kick,False,Yeovil Town LFC,Amber Gaylor,Left Midfield,0.0291,,0.021948602,a3317487-e49a-4d05-9717-fca75edc45a8,Head,Open Play,Blocked,Normal,,,,,,,110.0,34.0,111.0,37.0,
4,shot,967bbc76-5451-4795-979a-1399a7b4ec65,712,1,00:28:51.300,28,51,71,Bristol City WFC,Regular Play,False,Bristol City WFC,Ella Rutherford,Left Wing,2.0556,,0.03202092,,Left Foot,Open Play,Off T,Normal,,,,,,,105.0,27.0,120.0,34.7,2.3
5,shot,d11b22a9-8504-42fb-a9f8-30ec2e5db0fd,748,1,00:31:57.453,31,57,75,Bristol City WFC,From Free Kick,False,Bristol City WFC,Lucy Graham,Left Center Midfield,1.00595,,0.12602456,,Right Foot,Open Play,Goal,Volley,True,,,,,,109.0,50.0,120.0,42.5,2.1
6,shot,0b7f04a7-d943-4099-a4e7-479223db7a0d,759,1,00:32:50.359,32,50,76,Yeovil Town LFC,From Kick Off,False,Yeovil Town LFC,Amber Gaylor,Left Midfield,1.577,True,0.05133524,,Left Foot,Open Play,Goal,Normal,,,,,,,104.0,26.0,120.0,43.6,0.4
7,shot,420ab248-d348-4425-839b-c43b354769ec,912,1,00:39:56.325,39,56,91,Yeovil Town LFC,From Throw In,False,Yeovil Town LFC,Ellie Mason,Left Center Midfield,2.700532,,0.016682755,84a53175-0e8e-4726-988f-efdfcb6166bf,Left Foot,Open Play,Saved,Normal,,True,,,,,84.0,25.0,119.0,36.7,1.5
8,shot,9d22c7bd-69da-44c3-8f81-468d70a74346,1197,2,00:03:27.563,48,27,123,Yeovil Town LFC,From Corner,False,Yeovil Town LFC,Shannon Albuery,Left Center Forward,0.4227,,0.051086202,b42bf3fc-95c5-4dd7-9bcb-b2284185ef56,Head,Open Play,Blocked,Normal,,,,,,,113.0,45.0,116.0,46.0,
9,shot,e8fcda56-fbc8-447c-9e51-d17b8eed5285,1218,2,00:03:49.245,48,49,123,Yeovil Town LFC,From Corner,False,Yeovil Town LFC,Amber Gaylor,Left Midfield,2.917961,,0.01143376,a304eb1e-fd1b-4d8a-b46e-3f0da3d604df,Left Foot,Open Play,Saved,Normal,,,,,,,81.0,42.0,119.0,43.5,0.5
10,shot,568938d2-37a9-45eb-9f89-c4fb2ada446d,1224,2,00:04:03.687,49,3,124,Bristol City WFC,From Keeper,False,Bristol City WFC,Juliette Kemppi,Center Forward,1.1122,,0.109358035,,Right Foot,Open Play,Off T,Normal,,,,,,,108.0,48.0,118.0,38.4,3.0
11,shot,5ac977f6-aaf1-4f79-830a-a4b6b47e206e,1258,2,00:05:52.351,50,52,129,Bristol City WFC,From Free Kick,False,Bristol City WFC,Lucy Graham,Left Center Midfield,1.044842,,0.2759047,a7b3399d-06d2-4adb-b47b-5dc1ee1d9d62,Head,Open Play,Off T,Diving Header,,,,,,,115.0,42.0,119.0,45.3,0.8
12,shot,7e74e50e-eef4-4da8-b9cf-ca9eb5efa119,1371,2,00:12:21.648,57,21,138,Bristol City WFC,From Free Kick,False,Bristol City WFC,Ella Rutherford,Left Wing,2.238315,,0.037124816,,Left Foot,Free Kick,Saved,Normal,,,,,,,105.0,67.0,119.0,41.5,1.3
13,shot,323156b0-260e-4843-b4db-d56dc3906346,1483,2,00:17:36.917,62,36,149,Bristol City WFC,Regular Play,False,Bristol City WFC,Ella Rutherford,Left Wing,2.23301,,0.2336941,,Left Foot,Open Play,Off T,Normal,,True,,,,,111.0,23.0,119.0,44.7,0.1
14,shot,cb9e531d-65a9-43ba-aaad-25d1631a3624,1497,2,00:18:37.089,63,37,151,Bristol City WFC,From Throw In,False,Bristol City WFC,Carla Humphrey,Right Center Midfield,1.711297,,0.013917716,f2fd5ee1-7c84-415f-958b-46209edb57c0,Right Foot,Open Play,Saved,Normal,,,,,,,87.0,18.0,118.0,36.7,1.9
15,shot,b36306fb-9461-4138-a2e9-9c51508238be,1523,2,00:19:45.591,64,45,153,Bristol City WFC,From Goal Kick,False,Bristol City WFC,Rosella Ayane,Right Wing,1.076861,,0.17122908,,Left Foot,Open Play,Saved,Volley,,,,True,,,106.0,51.0,118.0,40.4,0.8
16,shot,a59faca9-4672-4b97-94e3-d9ce0839343a,1609,2,00:24:29.971,69,29,162,Bristol City WFC,From Throw In,False,Bristol City WFC,Carla Humphrey,Right Center Midfield,0.2285,,0.03505379,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,35.0,101.0,33.0,
17,shot,d904e417-5721-4e3b-aa26-e80baab3e0a9,1691,2,00:27:14.382,72,14,170,Bristol City WFC,From Throw In,False,Bristol City WFC,Lucy Graham,Left Center Midfield,0.967044,,0.2752372,44f87a82-2e4a-4735-9fac-bae7bfd6b424,Head,Open Play,Goal,Normal,,,,,,,117.0,39.0,118.0,36.7,2.0
18,shot,78b99b96-4a66-4d71-93ac-8d68db59881d,1719,2,00:29:17.549,74,17,174,Yeovil Town LFC,Regular Play,False,Yeovil Town LFC,Ellie Mason,Left Center Midfield,2.2078,,0.01442884,9d660434-7e50-490f-b7cc-1c3a2cf2d41c,Left Foot,Open Play,Saved,Normal,,True,,,,,84.0,32.0,119.0,43.5,0.6
19,shot,fee5874e-0ae0-481b-90c7-f2dc1995b942,1749,2,00:31:47.623,76,47,178,Yeovil Town LFC,From Corner,False,Yeovil Town LFC,Hannah Short,Right Center Back,1.918621,,0.15511544,bc8ddfb3-0a05-45d7-a3c6-d0f45995aee5,Head,Open Play,Off T,Normal,,,,,,,118.0,39.0,120.0,42.4,3.0
20,shot,bb62e098-9beb-4d11-abb1-b1e39c10f7c6,1813,2,00:34:09.280,79,9,185,Bristol City WFC,Regular Play,False,Bristol City WFC,Carla Humphrey,Right Center Midfield,3.157351,,0.019485803,2e93b17e-94d6-49cd-be75-aa23726f1cf3,Right Foot,Open Play,Off T,Normal,,,,,,,92.0,23.0,119.0,41.5,3.3
21,shot,7da9acd4-6d6b-4296-b76a-e9f6cb676cca,1973,2,00:44:23.639,89,23,200,Bristol City WFC,Regular Play,False,Bristol City WFC,Lucy Graham,Left Wing,1.360113,True,0.109365836,c437f102-4280-4e11-9861-03e4b480b83d,Right Foot,Open Play,Off T,Volley,True,,,,,,103.0,48.0,119.0,41.1,3.1
22,shot,c9ac3f3d-7b00-4785-8159-8ae744fe4a3e,1996,2,00:45:13.769,90,13,203,Yeovil Town LFC,From Throw In,False,Yeovil Town LFC,Anne-Marie Heatherson,Right Midfield,1.9728,True,0.033488978,740302df-3104-48b5-8df1-102ca9df4f1f,Right Foot,Open Play,Saved,Normal,,,,,,,106.0,56.0,119.0,42.7,1.0
0,shot,0b880f0d-60bb-4461-a107-7e1af65c1497,226,1,00:07:16.869,7,16,17,Chelsea LFC,Regular Play,False,Chelsea LFC,Francesca Kirby,Center Forward,0.323192,,0.027800145,9354b157-fe00-4921-ad5c-59366c8901ee,Right Foot,Open Play,Saved,Normal,,,,,,,111.0,25.0,120.0,38.0,1.7
1,shot,dac856d1-5af6-479b-bcf2-c96810c1d824,363,1,00:12:16.405,12,16,32,Arsenal WFC,Regular Play,False,Arsenal WFC,Vivianne Miedema,Center Forward,0.4205,,0.03428703,,Right Foot,Open Play,Blocked,Normal,,,,,,,94.0,32.0,103.0,36.0,
2,shot,51faab42-4671-4e65-84dd-9c0f721f5b1f,449,1,00:15:03.026,15,3,39,Chelsea LFC,From Throw In,False,Chelsea LFC,So-yun Ji,Right Center Midfield,0.219378,,0.025121545,1b3aa650-bf4d-4b2f-bc40-23b0253e60b2,Left Foot,Open Play,Blocked,Normal,,,,,,,101.0,53.0,103.0,52.0,
3,shot,eb2828f3-da13-4bfe-8398-d442884e2302,453,1,00:15:05.755,15,5,39,Chelsea LFC,From Throw In,False,Chelsea LFC,Adelina Engman,Left Wing,0.278066,,0.0608957,,Left Foot,Open Play,Blocked,Normal,,,,,,,115.0,29.0,116.0,30.0,
4,shot,e77bd166-ff8a-47dc-b268-0486b35e652e,457,1,00:15:49.924,15,49,40,Chelsea LFC,From Corner,False,Chelsea LFC,Drew Spence,Left Center Midfield,1.222098,,0.07629344,7175158f-0273-4c7f-b446-47944e28712e,Head,Open Play,Off T,Normal,,,,,,,114.0,44.0,120.0,44.9,0.4
5,shot,9b9bb894-d06c-4daf-8614-a358ca76babc,554,1,00:20:20.319,20,20,48,Arsenal WFC,Other,False,Arsenal WFC,Kim Little,Right Defensive Midfield,0.5625,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,119.0,36.5,1.6
6,shot,e432e772-40a1-482d-aaca-5976f87fd618,568,1,00:21:37.960,21,37,50,Chelsea LFC,From Corner,False,Chelsea LFC,Magdalena Ericsson,Left Center Back,2.102891,,0.03267783,c44d0478-7689-4ba0-b984-c8328552d531,Head,Open Play,Off T,Normal,,,,,,,109.0,45.0,120.0,46.0,2.2
7,shot,a574a658-242b-455b-ac8f-0eea24857397,718,1,00:26:57.166,26,57,65,Arsenal WFC,From Throw In,False,Arsenal WFC,Kim Little,Right Defensive Midfield,1.2916,,0.06614249,1aa2d867-7bd3-4df0-8fd3-2016640c6dcc,Left Foot,Open Play,Off T,Half Volley,,,,,,,103.0,46.0,119.0,37.5,3.1
8,shot,8dd48283-e703-4ee8-b7f2-d1049e49d605,777,1,00:28:48.450,28,48,71,Arsenal WFC,Regular Play,False,Arsenal WFC,Vivianne Miedema,Center Forward,0.267,,0.038165897,81d8c8ad-8af2-4b4b-89ab-26ce3944561d,Left Foot,Open Play,Blocked,Normal,,,,,,,104.0,45.0,106.0,44.0,
9,shot,3481311d-c1de-4634-8243-adc0c6ac1b00,939,1,00:34:58.543,34,58,88,Chelsea LFC,From Free Kick,False,Chelsea LFC,So-yun Ji,Right Center Midfield,1.190748,,0.057589877,,Right Foot,Free Kick,Saved,Normal,,,,,,,94.0,40.0,120.0,43.5,0.1
10,shot,4c1a5e82-24c2-495a-85ff-9ebcd34d1e9d,993,1,00:37:05.912,37,5,93,Arsenal WFC,Regular Play,False,Arsenal WFC,Vivianne Miedema,Center Forward,2.748917,,0.16944315,d0f15280-0ae9-4e18-9b01-2936d59f988f,Left Foot,Open Play,Goal,Normal,,,,,,,104.0,34.0,119.0,38.4,0.1
11,shot,c6cd7763-8dcf-4db3-9be5-8c193082aa8a,1034,1,00:39:30.781,39,30,98,Arsenal WFC,Regular Play,False,Arsenal WFC,Jordan Nobbs,Center Attacking Midfield,0.579812,,0.031266246,,Right Foot,Open Play,Blocked,Normal,True,,,,,,94.0,28.0,101.0,32.0,
12,shot,656dc20e-a823-4562-a8e0-e78b58bfd59e,1074,1,00:42:15.919,42,15,103,Arsenal WFC,From Throw In,False,Arsenal WFC,Bethany Mead,Left Wing,0.78433,,0.084959924,30ebf96c-bbd8-4296-9127-5f3d7a6bbf1f,Right Foot,Open Play,Saved,Normal,,,,,,,108.0,53.0,120.0,43.6,1.3
13,shot,f9511754-985b-43aa-8784-b075516cf6dd,1128,1,00:44:41.869,44,41,113,Chelsea LFC,Regular Play,False,Chelsea LFC,Ramona Bachmann,Right Wing,1.037941,,0.031981863,cbfacc79-6448-41c7-a9a2-be650465b685,Right Foot,Open Play,Saved,Normal,,True,,,,,97.0,55.0,120.0,40.7,1.3
14,shot,af887a3b-0519-4c06-8216-c3c95c9bc71d,1204,2,00:01:02.018,46,2,122,Chelsea LFC,From Throw In,False,Chelsea LFC,Ramona Bachmann,Right Wing,0.831293,,0.0389424,c938c5f8-28d1-4c18-987a-36c11510f7f7,Right Foot,Open Play,Saved,Normal,,,,,,,108.0,55.0,117.0,36.5,0.3
15,shot,d924dde1-d775-45e1-8e04-359231519c37,1307,2,00:05:04.489,50,4,130,Chelsea LFC,Regular Play,False,Chelsea LFC,Jonna Andersson,Left Back,0.900043,,0.027568763,50f8c02b-2e56-40fc-be67-03bff9176d75,Left Foot,Open Play,Off T,Normal,,,,,,,112.0,25.0,118.0,36.2,3.6
16,shot,3a09db45-98df-42cb-90bd-4a0aaf544a15,1330,2,00:06:29.153,51,29,132,Arsenal WFC,From Throw In,False,Arsenal WFC,Jordan Nobbs,Center Attacking Midfield,1.950327,,0.044034574,8dfabf42-7177-438b-93ac-a08f93798e9b,Right Foot,Open Play,Goal,Normal,,,,,,,105.0,69.0,120.0,36.4,1.9
17,shot,caa726dc-acdc-4c7f-8207-b9d30cacc2e7,1421,2,00:10:52.239,55,52,140,Arsenal WFC,From Free Kick,True,Arsenal WFC,Leah Williamson,Right Center Back,1.102302,,0.025331866,,Right Foot,Open Play,Saved,Normal,,,,,,,117.0,24.0,119.0,36.7,0.2
18,shot,084f6e0e-5aa4-406e-a268-d08b50090681,1443,2,00:11:31.522,56,31,143,Arsenal WFC,Regular Play,False,Arsenal WFC,Bethany Mead,Left Wing,0.653773,,0.4226878,b1c55011-2e7c-40af-a67d-2695116c0d5e,Left Foot,Open Play,Saved,Normal,,,,True,,,113.0,38.0,115.0,37.6,0.4
19,shot,4ac32122-4966-4115-8e4c-799f3421198b,1448,2,00:11:35.149,56,35,143,Arsenal WFC,Regular Play,False,Arsenal WFC,Vivianne Miedema,Center Forward,1.199292,,0.2694459,bb2a02cc-2166-4dce-9676-2dd10a062efa,Right Foot,Open Play,Goal,Normal,,,,,,True,113.0,37.0,119.0,43.6,0.6
20,shot,f99dd03e-ddad-45b9-a924-331b24aecb5a,1621,2,00:20:16.299,65,16,158,Chelsea LFC,Regular Play,False,Chelsea LFC,Erin Cuthbert,Left Wing,1.19775,,0.02148792,dede995d-1df2-4a0b-8906-8741c3de58b9,Right Foot,Open Play,Off T,Normal,,,,,,,94.0,22.0,119.0,36.4,3.6
21,shot,cc621dea-7265-4d37-a3bd-57bce8f7bca2,1685,2,00:21:57.230,66,57,162,Arsenal WFC,Regular Play,False,Arsenal WFC,Jordan Nobbs,Center Attacking Midfield,0.757862,,0.11066825,1c886078-5815-4523-a993-a8073ae3c2dc,Right Foot,Open Play,Goal,Normal,,,,,,,109.0,52.0,120.0,42.0,0.3
22,shot,54e529e6-8009-4ba0-b00a-34c9c3200e87,2047,2,00:34:47.436,79,47,187,Chelsea LFC,Regular Play,False,Chelsea LFC,Erin Cuthbert,Left Wing,0.928965,,0.021370742,,Right Foot,Open Play,Saved,Normal,,,,,,,95.0,23.0,117.0,36.4,0.3
23,shot,54effb46-62ff-4ad8-87d0-cb16255bd36e,2164,2,00:39:34.372,84,34,196,Chelsea LFC,From Free Kick,False,Chelsea LFC,Magdalena Ericsson,Left Center Back,0.872984,,0.08980249,1719548d-2c2e-48a8-aceb-f1a4f897e782,Head,Open Play,Off T,Normal,,,,,,,109.0,40.0,119.0,33.6,0.2
24,shot,5c874861-9849-4170-b183-00addf8ba27f,2227,2,00:42:18.696,87,18,204,Chelsea LFC,Regular Play,False,Chelsea LFC,Ramona Bachmann,Right Wing,1.276264,,0.23059686,8ec74554-d28e-41fa-9499-117c0cc0a383,Right Foot,Open Play,Off T,Normal,,,,,,,109.0,51.0,119.0,33.6,2.0
0,shot,b6c2d0e6-1073-4f73-a1ce-c25c57c23da8,194,1,00:04:38.609,4,38,11,Chelsea LFC,Regular Play,False,Chelsea LFC,Francesca Kirby,Center Forward,0.2788,True,0.19541034,450fb67c-fe55-4e88-acc8-ada177c34706,Left Foot,Open Play,Blocked,Normal,,,,,,,109.0,46.0,112.0,45.0,
1,shot,eec940f0-7843-4aa1-9b73-5ae2c6ff1a67,408,1,00:11:45.046,11,45,23,Chelsea LFC,From Free Kick,False,Chelsea LFC,Bethany England,Left Midfield,0.25673,,0.09798166,f25682f7-10e0-41ab-8e2a-caab5aaa10a7,Head,Open Play,Off T,Normal,,,,True,,,113.0,35.0,120.0,33.3,0.4
2,shot,c072e427-0dcb-4492-a27f-7d57383cfb26,464,1,00:18:03.461,18,3,28,Chelsea LFC,Regular Play,False,Chelsea LFC,Drew Spence,Left Defensive Midfield,1.147883,True,0.02529256,e264ea96-a3e0-41f2-a28a-6e1c81f8d114,Left Foot,Open Play,Saved,Normal,,,,,,,94.0,43.0,120.0,42.5,0.5
3,shot,5e5ec5b1-4d69-4354-bdf0-24501ed3ef2d,658,1,00:23:11.935,23,11,32,Birmingham City WFC,From Goal Kick,False,Birmingham City WFC,Chloe Arthur,Right Back,2.161012,True,0.02074586,d287570f-ac77-4a35-9e68-768804a669a2,Left Foot,Open Play,Off T,Normal,,,,,,,86.0,34.0,119.0,33.6,0.4
4,shot,3ca24fb0-b502-4681-a993-f4b693c3bd38,669,1,00:23:45.810,23,45,33,Chelsea LFC,From Goal Kick,False,Chelsea LFC,Bethany England,Left Midfield,1.225187,,0.029942457,d8c39813-95dd-4185-a36e-f938a6e48271,Right Foot,Open Play,Off T,Normal,,,,,,,94.0,33.0,120.0,35.1,0.4
5,shot,de7dbdeb-da4a-4a49-a674-99d96f286bd7,738,1,00:26:20.694,26,20,39,Birmingham City WFC,From Free Kick,False,Birmingham City WFC,Charlie Wellings,Right Wing,0.327589,,0.03162076,e23ce20c-6bed-4568-a7cc-daf2869fa5ae,Left Foot,Open Play,Wayward,Normal,,True,,,,,106.0,54.0,110.0,53.0,
6,shot,4ba72c7f-dfb1-46e7-9ea2-e9a2c8f938fd,778,1,00:27:17.983,27,17,42,Chelsea LFC,Regular Play,False,Chelsea LFC,Francesca Kirby,Center Forward,0.2414,,0.37518895,faad8731-f8e2-4804-abae-15ac8ccc09b4,Right Foot,Open Play,Saved,Normal,,,,True,,,107.0,42.0,110.0,42.7,0.4
7,shot,01dea794-1958-4388-b417-8a42134e3476,969,1,00:32:20.035,32,20,58,Chelsea LFC,Regular Play,False,Chelsea LFC,Erin Cuthbert,Right Midfield,1.26202,,0.03694678,0d7b92ad-aa4a-42f0-bef3-6dc9936d1db4,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,39.0,120.0,34.4,0.6
8,shot,60637a78-460d-4807-a6e0-8b70b29bfa95,980,1,00:33:11.140,33,11,59,Chelsea LFC,From Corner,False,Chelsea LFC,Francesca Kirby,Center Forward,0.931761,,0.11884243,9e495632-7c93-4389-b370-59bf66a9aac4,Head,Open Play,Saved,Normal,,,,,,,113.0,41.0,120.0,38.7,0.4
9,shot,8a65c669-841f-4bb5-a80c-f42717d85917,985,1,00:33:31.354,33,31,61,Chelsea LFC,Regular Play,False,Chelsea LFC,Erin Cuthbert,Right Midfield,0.911106,,0.07634483,,Left Foot,Open Play,Off T,Volley,,,,,,,98.0,29.0,120.0,31.3,2.4
10,shot,889798b5-92e0-4996-b68d-e2451574df7c,1462,2,00:00:18.455,45,18,92,Chelsea LFC,Regular Play,False,Chelsea LFC,So-yun Ji,Center Attacking Midfield,0.4597,True,0.036522735,9e0b2b21-150a-4ca5-aa2d-bfb8c4ef6a63,Right Foot,Open Play,Blocked,Normal,,,,,,,95.0,35.0,98.0,37.0,
11,shot,79d13d9b-631f-410c-b313-d85c70059c25,1698,2,00:09:05.202,54,5,114,Chelsea LFC,From Corner,False,Chelsea LFC,Francesca Kirby,Center Forward,0.5351,,0.0622365,80c9dc05-8139-42fc-816b-cd4324847462,Right Foot,Open Play,Saved,Backheel,,,,,,,111.0,34.0,119.0,39.1,1.1
12,shot,c57bccd7-c96d-49d3-947d-91b638d2e6fb,1843,2,00:13:06.487,58,6,126,Chelsea LFC,Regular Play,False,Chelsea LFC,Erin Cuthbert,Right Midfield,0.8838,,0.081229284,cccd74a5-6922-4734-8b0f-85e4e03c4254,Right Foot,Open Play,Saved,Normal,,,,,,,108.0,45.0,118.0,40.0,0.6
13,shot,7c60ba6f-c0bd-4cc0-9f2e-500947306737,1891,2,00:14:27.422,59,27,130,Chelsea LFC,Regular Play,False,Chelsea LFC,Francesca Kirby,Center Forward,0.2232,,0.14580302,4189d0ac-d796-46af-893a-7b4acebc89ad,Left Foot,Open Play,Blocked,Normal,,True,,,,,104.0,38.0,107.0,38.0,
14,shot,34423730-024f-4bfa-a931-060ab5de71f2,2145,2,00:23:42.571,68,42,151,Chelsea LFC,From Throw In,False,Chelsea LFC,Karen Julia Carney,Left Midfield,1.2981,,0.049642693,a03bf64a-fc76-4b19-96ee-673ea9d2297d,Head,Open Play,Saved,Normal,,,,,,,112.0,30.0,118.0,38.0,0.9
15,shot,40829080-1e56-4196-9a8d-a5aba13a9761,2187,2,00:25:22.490,70,22,156,Chelsea LFC,From Free Kick,False,Chelsea LFC,Francesca Kirby,Center Forward,0.79,,0.04817673,,Right Foot,Open Play,Blocked,Normal,,,,,,,106.0,48.0,111.0,41.0,
16,shot,921ac54c-6c00-4194-acbb-6cab1de7f564,2192,2,00:25:52.221,70,52,157,Chelsea LFC,From Corner,False,Chelsea LFC,Magdalena Ericsson,Left Center Back,0.4043,,0.081824444,87b91a9e-0140-447f-bff1-a663a337a499,Head,Open Play,Wayward,Normal,,,,,,,112.0,42.0,113.0,46.0,
17,shot,87064e30-7869-4f50-97b9-b2a7506d3e91,2246,2,00:29:40.261,74,40,161,Chelsea LFC,Other,False,Chelsea LFC,Karen Julia Carney,Left Midfield,0.4168,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,42.2,1.1
18,shot,2fdb93b5-267a-4f47-9dff-0dfe0e09918d,2251,2,00:30:07.955,75,7,162,Chelsea LFC,From Corner,False,Chelsea LFC,Millie Bright,Right Center Back,4.5598,,0.02607727,e4d01575-34c6-4125-a50e-b9dbc090fba7,Head,Open Play,Off T,Normal,,,,,,,109.0,42.0,120.0,32.5,0.6
