,duration,distance,build_up_duration,shot_technique_3,shot_open_goal,pass_height_name,pass_cut_back,shot_technique_4,pass_through_ball,shot_technique_2,follows_goalkeeper,follows_dribble,pass_cross,goal
1141,0.2084,16.0,32.118713,0,0,2,0,1,0,0,0,0,0,0
1142,1.0779,23.3452350598575,5.536678,0,0,0,0,1,0,0,0,0,0,0
1143,0.924343,19.02629759044045,12.148409000000004,0,0,0,0,1,0,0,0,0,0,0
1144,1.354,9.219544457292887,2.402,0,0,1,0,1,0,0,0,0,0,0
1145,0.7070000000000001,18.439088914585774,4.855,0,0,1,0,1,0,0,0,0,0,0
1146,0.6972149999999999,23.259406699226016,2.7598,0,0,0,0,1,0,0,0,1,0,0
1147,0.6439,15.524174696260026,3.6675,0,0,2,0,1,1,0,0,0,0,0
1148,1.7787369999999998,28.284271247461906,2.5048000000000004,0,0,0,0,1,0,0,0,0,0,0
1149,0.435004,19.104973174542803,13.053822,0,0,0,0,1,0,0,0,0,0,0
1150,1.070363,22.803508501982762,4.192553,0,0,1,0,1,0,0,0,0,0,0
1151,1.136099,9.219544457292887,2.1204840000000003,0,0,2,0,1,0,0,0,0,0,1
1152,0.588,15.033296378372908,2.4559999999999995,0,0,0,0,1,0,0,0,0,0,0
1153,1.88,11.6619037896906,8.274000000000001,0,0,0,0,1,0,0,0,0,0,1
1154,1.198,20.615528128088304,8.239999999999998,0,0,1,0,1,0,0,0,0,0,0
1155,0.34700000000000003,14.142135623730953,9.657,0,0,0,0,1,0,0,0,0,0,0
1156,0.1692,7.0,11.075792999999996,0,0,1,0,1,0,0,0,0,0,0
1157,0.6936,35.510561809129406,10.551392999999996,0,0,0,0,1,0,0,0,0,0,0
1158,0.4801,24.698178070456933,2.8884279999999998,0,0,0,0,1,0,0,0,0,0,0
1159,1.258068,30.67572330035593,3.832576,0,0,0,0,1,0,0,0,0,0,0
1160,1.16308,7.211102550927977,12.854671999999995,0,0,1,0,1,0,0,0,0,1,0
1161,1.412568,26.40075756488817,0.474396,0,0,0,0,1,0,0,0,0,0,1
1162,0.28482,17.88854381999832,3.3626170000000006,0,0,1,0,1,0,0,0,0,0,0
1163,0.48,18.027756377319946,4.725999999999999,0,0,0,0,1,0,0,0,0,0,0
1164,0.72,28.23118842698621,3.826000000000001,0,0,0,0,1,0,0,0,0,0,0
1165,0.5370550000000001,13.038404810405297,11.662325,0,0,0,0,1,0,0,0,0,1,1
1166,0.98665,7.211102550927977,2.9974000000000003,0,0,1,0,1,0,0,0,0,0,0
1167,0.2301,14.866068747318506,22.611979,0,0,1,0,1,0,0,0,1,0,0
1168,0.0493,17.08800749063506,4.1641520000000005,0,0,0,0,1,0,0,0,0,0,0
1169,1.1792,24.08318915758459,2.6309950000000004,0,0,0,0,1,1,0,0,0,0,0
1170,0.1866,7.211102550927977,13.619314000000001,0,0,1,0,1,0,0,0,0,0,0
1171,0.0878,17.691806012954128,13.718114000000002,0,0,1,0,1,0,0,0,0,0,0
1172,0.901098,11.6619037896906,2.02545,0,0,0,0,1,0,0,0,1,0,1
1173,0.750449,8.54400374531753,3.2156840000000004,0,0,0,0,1,0,0,0,0,0,0
1174,0.777,17.029386365926403,1.1959999999999995,0,0,0,0,1,0,0,0,0,0,0
1175,0.495,7.071067811865476,2.595,0,0,1,0,1,0,0,0,0,0,0
1176,0.2512,20.518284528683196,24.603278,0,0,0,0,1,0,0,0,0,0,0
1177,0.2232,16.1245154965971,2.3243869999999998,0,0,0,0,1,0,0,0,1,0,0
1178,0.900043,17.0,3.751122,0,0,0,0,1,0,0,0,0,0,0
1179,1.314,30.463092423455638,5.3279060000000005,0,0,0,0,1,0,0,0,0,0,0
1180,0.3745,25.05992817228333,19.740364,0,0,0,0,1,0,0,0,0,0,0
1181,0.2742,12.369316876852979,1.81196,0,0,0,1,1,0,0,0,1,0,0
1182,1.780138,9.055385138137416,1.8707000000000005,0,0,1,0,1,0,0,0,0,0,0
1183,1.351452,32.756678708318404,2.680098,0,0,0,0,1,0,0,0,0,0,0
1184,1.0311,23.60084744241189,19.7111,0,0,0,0,1,0,0,0,0,0,0
1185,1.759,17.262676501632072,5.4,0,0,0,0,1,0,0,0,0,0,1
1186,0.92,17.262676501632072,14.8,0,0,2,0,1,0,0,0,0,1,0
1187,1.2307709999999998,21.18962010041709,16.850946,1,0,0,0,0,0,0,0,0,0,1
1188,1.0523,12.041594578792296,6.8810030000000015,0,0,0,0,1,0,0,0,0,0,0
1189,4.347387,20.518284528683196,12.238591,0,0,0,0,1,0,0,0,0,0,0
1190,1.5168,30.870698080866266,4.372598,0,0,0,0,1,0,0,0,0,0,0
1191,0.623,20.248456731316587,42.276819,0,0,0,0,1,0,0,0,0,0,0
1192,0.5304260000000001,21.840329667841555,3.7561839999999997,0,0,0,0,1,0,0,0,0,0,0
1193,1.82621,35.0,0.998985,0,0,0,0,1,0,0,0,0,0,0
1194,1.681968,11.180339887498945,11.320976,0,0,1,0,1,0,0,0,0,1,0
1195,1.2158,26.305892875931807,1.0824,0,0,0,0,1,0,0,0,0,0,0
1196,1.7873,27.586228448267445,10.867281,0,0,1,0,1,0,0,0,0,0,0
1197,1.051,24.59674775249769,4.881858,0,0,0,0,1,0,0,0,0,0,0
1198,1.73,26.90724809414742,9.018,0,0,0,0,1,0,0,0,0,0,0
1199,0.687,14.7648230602334,25.997000000000003,0,0,1,0,1,0,0,0,0,0,0
1200,0.459,15.620499351813306,38.31999999999999,0,0,1,0,0,0,1,0,0,0,0
1201,1.383,7.6157731058639095,2.7590000000000003,0,0,0,1,1,0,0,0,0,0,0
1202,1.755,30.08321791298265,7.661,0,0,0,0,1,0,0,0,0,0,0
1203,0.6537729999999999,7.280109889280517,3.6897059999999993,0,0,0,0,1,0,0,0,0,0,0
1204,1.199292,7.6157731058639095,3.144187,0,0,0,0,1,0,0,0,0,0,1
1205,1.121199,7.071067811865476,1.6339,0,0,1,0,1,0,0,0,0,1,0
1206,2.0214,7.0,1.7655740000000002,0,0,1,0,1,0,0,0,0,0,0
1207,1.401,12.041594578792296,1.591,0,0,0,0,1,0,0,0,0,0,0
1208,0.65,7.810249675906653,5.0,0,0,1,0,1,0,0,0,0,1,1
1209,1.525,30.805843601498733,4.508999999999999,0,0,1,0,1,0,0,0,0,0,0
1210,0.21,12.649110640673518,13.220999999999998,0,0,2,0,1,0,0,0,0,0,0
1211,1.142,21.54065922853801,6.996,0,0,1,0,1,0,0,0,1,0,0
1212,1.733,7.0,2.12,0,0,1,0,1,0,0,0,0,0,1
1213,1.774429,9.219544457292887,4.13636,0,0,1,0,1,0,0,0,0,1,0
1214,1.431084,30.265491900843116,3.5701440000000004,0,0,1,0,1,0,0,0,0,0,0
1215,0.3696,15.033296378372908,18.540889000000004,0,0,2,0,1,0,0,0,0,0,0
1216,0.5632520000000001,8.06225774829855,23.288628,0,0,1,0,0,0,0,0,0,0,0
1217,0.614701,8.602325267042627,1.6944369999999995,0,0,1,0,0,0,0,0,0,0,0
1218,1.515452,16.031219541881402,21.373314,0,0,0,0,1,0,0,0,0,0,0
1219,0.8922,8.06225774829855,2.7407,0,0,1,0,1,0,0,0,0,0,0
1220,0.376,19.313207915827967,3.859,0,0,0,0,0,0,1,0,0,0,0
1221,1.2,14.422205101855955,1.4799999999999998,0,0,1,0,1,0,0,0,0,0,0
1222,1.173,8.54400374531753,6.412999999999999,0,0,1,0,1,0,0,0,0,1,0
1223,1.145,7.6157731058639095,20.078,0,0,1,0,1,0,0,0,0,1,0
1224,0.8059999999999999,14.212670403551895,6.8260000000000005,0,0,1,0,1,0,0,0,0,0,0
1225,0.793985,21.470910553583888,30.007001,0,0,0,0,1,0,0,0,0,0,0
1226,1.1219,29.427877939124322,56.35220500000002,0,0,0,0,1,0,0,0,0,0,0
1227,0.6451,8.06225774829855,4.791550999999999,0,0,1,0,1,0,0,0,0,0,0
1228,1.415316,10.816653826391967,1.3625,0,0,1,0,1,0,0,0,0,1,0
1229,0.6501,21.40093455903269,9.512536,0,0,0,0,1,0,0,0,0,0,0
1230,2.2581,23.40939982143925,2.733584,0,0,0,0,1,0,0,0,0,0,0
1231,0.0415,7.0,14.517863999999998,0,0,1,0,1,0,0,0,0,1,0
1232,0.566928,14.7648230602334,7.677205000000001,0,0,0,0,1,1,0,0,0,0,0
1233,0.79,8.06225774829855,3.029,0,0,1,0,1,0,0,0,0,1,0
1234,0.16,5.0,6.506,0,0,0,0,1,0,0,0,0,0,0
1235,0.355,10.63014581273465,4.1160000000000005,0,0,0,0,1,0,0,0,0,0,0
1236,0.413,23.769728648009423,4.466,0,0,0,0,1,0,0,0,0,0,0
1237,1.0298889999999998,9.899494936611664,12.366636,0,0,1,0,0,0,0,0,0,1,0
1238,0.491789,7.810249675906653,9.404141,0,0,1,0,1,0,0,0,0,1,1
1239,0.34725500000000004,15.620499351813306,8.925510999999998,0,0,2,0,0,0,1,0,0,0,0
1240,1.301548,10.816653826391967,2.0676,0,0,1,0,1,0,0,0,0,1,0
1241,1.3846,32.2490309931942,3.4314459999999998,0,0,0,0,1,0,0,0,0,0,0
1242,0.9944,12.16552506059644,15.596395999999999,0,0,1,0,1,0,0,0,0,0,0
1243,1.690318,30.08321791298265,4.6211920000000015,0,0,0,0,0,0,0,0,0,0,0
1244,0.1943,26.40075756488817,4.050421999999998,0,0,0,0,1,0,0,0,0,0,0
1245,0.1676,15.033296378372908,2.8024379999999995,0,0,1,0,1,0,0,0,0,0,0
1246,0.76,10.77032961426901,13.959999999999996,0,0,0,0,1,0,0,0,0,0,0
1247,0.4920000000000001,5.830951894845301,2.185,0,0,1,0,1,0,0,0,0,0,0
1248,0.333,8.0,6.8130000000000015,0,0,1,0,1,0,0,0,0,1,0
1249,0.3720000000000001,15.811388300841895,6.7029999999999985,0,0,1,0,1,0,0,0,0,0,0
1250,0.76,22.02271554554524,11.458,0,0,0,0,1,0,0,0,0,0,0
1251,1.007,9.486832980505136,6.433,0,0,2,0,0,0,0,0,0,0,1
1252,0.5670000000000001,25.0,1.3199999999999998,0,0,0,0,1,0,0,0,0,0,0
1253,0.906964,13.892443989449804,13.836977000000005,0,0,0,0,1,0,0,0,0,0,0
1254,2.292656,44.01136216933078,15.996455999999998,0,0,0,0,1,0,0,0,0,0,0
1255,0.752,11.6619037896906,1.814925,0,0,1,0,1,0,0,0,0,0,0
1256,1.390415,5.0990195135927845,1.6487740000000004,0,0,1,0,0,0,0,0,0,0,0
1257,1.136197,10.198039027185569,3.317479,0,0,0,0,1,0,0,0,0,0,0
1258,0.2492,17.720045146669353,5.0577,1,0,1,0,0,0,0,0,0,0,0
1259,1.32,26.019223662515373,9.234,0,0,0,0,1,0,0,0,0,0,0
1260,0.0865,14.142135623730953,2.88882,0,0,1,0,1,0,0,0,0,0,0
1261,0.967044,3.1622776601683795,4.216057000000001,0,0,1,0,1,0,0,0,0,1,1
1262,0.397681,31.144823004794873,9.760444,0,0,0,0,1,0,0,0,0,0,0
1263,0.248247,17.08800749063506,9.909877999999999,0,0,2,0,1,0,0,0,0,0,0
1264,0.258699,5.830951894845301,1.539,0,0,1,0,1,0,0,0,0,0,0
1265,1.148834,12.16552506059644,2.08984,0,0,1,0,1,0,0,0,0,0,0
1266,1.518409,21.633307652783934,6.4836339999999995,0,0,0,0,1,0,0,0,0,0,0
1267,0.560013,7.071067811865476,7.588571000000001,0,0,0,0,1,0,0,0,0,0,1
1268,0.124493,13.601470508735444,15.307216,0,0,0,0,1,0,0,0,0,0,0
1269,0.5926,8.602325267042627,12.039889,0,0,0,0,1,0,0,0,1,0,1
1270,0.101,29.5296461204668,1.662,0,0,0,0,1,0,0,0,0,0,0
1271,1.133,26.40075756488817,12.8,0,0,0,0,1,0,0,0,0,0,0
1272,0.78,13.41640786499874,16.282,0,0,0,0,1,0,0,0,0,0,0
1273,1.916706,38.275318418009284,2.5638660000000004,0,0,0,0,1,0,0,0,0,0,0
1274,0.9813,20.248456731316587,1.023657,0,0,0,0,1,0,0,0,0,0,0
1275,1.708762,20.09975124224178,2.2733,0,0,0,0,1,0,0,0,1,0,0
1276,0.101213,5.0,1.7920759999999998,0,0,1,0,1,0,0,0,0,0,0
1277,0.975673,22.67156809750927,1.958822,0,0,0,0,1,0,0,0,0,0,0
1278,1.14382,34.132096331752024,23.98193700000001,0,0,0,0,1,0,0,0,1,0,0
1279,1.2,9.848857801796104,3.4330000000000003,0,0,1,0,1,0,0,0,0,1,0
1280,0.8009999999999999,8.06225774829855,51.20099999999999,0,0,1,0,1,0,0,0,0,1,0
1281,1.133,18.681541692269406,3.5330000000000004,0,0,0,0,1,0,0,0,0,0,1
1282,1.454633,26.0768096208106,1.2510370000000004,0,0,0,0,1,0,0,0,0,0,0
1283,0.3967,6.324555320336759,8.232869,0,0,1,0,1,1,0,0,0,0,0
1284,2.138341,34.132096331752024,3.383011,0,0,0,0,1,0,0,0,0,0,0
1285,1.355842,25.05992817228333,2.158501,0,0,1,0,1,0,0,0,0,0,0
1286,1.821092,27.784887978899608,1.352318,0,0,2,0,0,0,0,0,0,0,0
1287,1.591064,26.019223662515373,5.799597,0,0,0,0,1,0,0,0,0,0,0
1288,2.948,19.849433241279208,0.8329999999999997,0,0,0,0,1,0,0,0,0,0,0
1289,0.109,23.3452350598575,5.723,0,0,1,0,1,0,0,0,0,0,0
1290,1.8349,10.04987562112089,8.458200000000001,0,0,1,0,1,0,0,0,0,1,0
1291,0.1887,19.723082923316017,15.913088000000002,0,0,0,0,1,0,0,0,0,0,0
1292,1.867564,22.803508501982762,3.470243,0,0,0,0,1,0,0,0,0,0,0
1293,1.190336,22.803508501982762,2.87181,0,0,0,1,1,0,0,0,0,0,0
1294,0.1263,10.295630140987,3.1887060000000003,0,0,0,0,1,1,0,0,0,0,0
1295,1.0288,6.324555320336759,1.7572,0,0,1,0,1,0,0,0,0,0,0
1296,0.8301,9.848857801796104,11.741257000000001,0,0,0,0,1,0,0,0,0,0,0
1297,1.00864,22.02271554554524,11.562717,0,0,1,0,1,0,0,0,1,0,0
1298,0.444,9.219544457292887,2.1633,0,0,1,0,1,0,0,1,0,0,0
1299,1.444983,8.602325267042627,3.8225,0,0,1,0,1,0,0,0,0,1,0
1300,1.468467,33.376638536557266,5.999967999999999,0,0,0,0,1,0,0,0,0,0,0
1301,0.8809999999999999,15.811388300841895,3.214,0,0,1,0,1,1,0,0,0,0,0
1302,1.273,7.280109889280517,5.577999999999999,0,0,1,0,0,0,0,0,0,1,0
1303,0.773,8.06225774829855,12.678,0,0,1,0,1,0,0,0,0,0,0
1304,0.4262,8.0,1.95,0,0,1,0,1,0,0,0,0,1,0
1305,0.7911,13.601470508735444,11.503527000000002,0,0,1,0,1,0,0,0,0,0,1
1306,1.159369,32.38826948140329,23.021114999999995,0,0,0,0,1,0,0,0,0,0,0
1307,1.255,15.264337522473747,1.4893889999999999,0,0,0,0,1,0,0,0,1,0,0
1308,0.6875,21.213203435596427,3.067454,0,0,1,0,1,0,0,0,0,0,0
1309,1.204831,8.602325267042627,4.879975,0,0,2,0,1,0,0,0,0,0,0
1310,0.964876,10.0,3.4286000000000003,0,0,1,0,1,0,0,0,0,0,0
1311,1.328,27.65863337187866,5.6160000000000005,0,0,0,0,1,0,0,0,0,0,0
1312,0.409,32.38826948140329,4.534,0,0,0,0,1,0,0,0,0,0,0
1313,0.975,17.691806012954128,1.837,0,0,0,0,1,0,0,0,0,0,0
1314,0.879647,12.083045973594572,2.1797,0,0,1,0,1,0,0,0,0,0,0
1315,0.882167,15.033296378372908,6.6761529999999984,0,0,1,0,1,0,0,0,0,1,0
1316,0.755837,9.486832980505136,11.288,0,0,0,0,1,0,0,0,0,0,1
1317,2.161012,34.525353003264144,42.309155,0,0,0,0,1,0,0,0,0,0,0
1318,0.486,25.709920264364875,14.369499999999995,0,0,0,0,1,0,0,0,0,0,0
1319,0.1977,16.0,6.872288,0,0,0,0,1,0,0,0,0,0,0
1320,0.9336,9.486832980505136,7.1661769999999985,0,0,0,0,1,0,0,0,0,1,1
1321,1.5748,29.27456233660889,2.4000000000000004,0,0,1,0,1,0,0,0,0,0,0
1322,2.687751,11.401754250991381,3.3755,0,0,1,0,1,0,0,0,0,0,0
1323,1.445314,4.0,1.9283700000000001,0,0,1,0,1,0,0,0,0,0,1
1324,1.446,13.038404810405297,17.855,0,0,1,0,0,0,0,0,0,1,0
1325,0.8270000000000001,23.3452350598575,2.0,0,0,2,0,0,0,0,0,0,0,0
1326,1.3563889999999998,23.430749027719962,3.3624680000000002,0,0,2,0,0,0,1,0,0,0,0
1327,1.2034,7.211102550927977,1.9209,0,0,1,0,1,0,0,0,0,0,0
1328,0.1527,10.295630140987,10.960594,0,0,0,0,1,0,0,0,0,1,0
1329,1.3436,31.01612483854165,13.04784,0,0,1,0,1,0,0,0,0,0,0
1330,0.788641,24.166091947189145,3.1503,0,0,0,0,1,0,0,0,0,0,0
1331,2.0979,35.84689665786984,1.935829,0,0,0,0,1,0,0,0,0,0,0
1332,0.5707,19.849433241279208,7.667026,0,0,0,0,1,0,0,0,0,0,0
1333,0.333,21.37755832643195,4.96,0,0,1,0,1,0,0,0,0,0,0
1334,1.165,26.0768096208106,12.755,0,0,0,0,1,0,0,0,0,0,0
1335,0.32299999999999995,12.727922061357855,7.687999999999999,0,0,0,0,1,0,0,0,0,0,0
1336,1.7687810000000002,12.529964086141668,6.1630970000000005,0,0,1,0,0,0,0,0,0,0,0
1337,0.6624270000000001,7.280109889280517,7.380198000000001,0,0,1,0,0,0,0,0,0,1,0
1338,0.96,25.96150997149434,1.6799999999999995,0,0,0,0,1,0,0,0,0,0,0
1339,0.6,10.0,17.787,0,0,1,0,1,0,0,0,0,1,0
1340,1.1450129999999998,22.67156809750927,13.596739000000001,0,0,0,0,1,0,0,0,0,0,0
1341,0.788866,16.76305461424021,11.444170000000002,0,0,1,0,1,0,0,0,0,0,0
1342,0.563851,7.0,7.720625,0,0,0,0,1,0,0,0,0,1,0
1343,2.682912,36.6742416417845,13.974140999999998,0,0,0,0,1,0,0,0,0,0,0
1344,1.3355,28.63564212655271,4.386557,0,0,0,0,1,0,0,0,0,0,0
1345,0.999532,17.464249196572982,10.839955999999999,0,0,0,0,1,0,0,0,1,0,0
1346,0.9257,24.515301344262525,1.162726,0,0,0,0,1,0,0,0,0,0,0
1347,1.113901,33.61547262794322,6.376663,0,0,0,0,1,0,0,0,0,0,0
1348,1.450134,12.0,7.740674999999999,0,0,1,0,0,0,1,0,0,1,0
1349,0.569178,13.892443989449804,9.079305000000002,0,0,1,0,1,0,0,0,0,0,0
1350,1.6097,37.12142238654117,23.760914,0,0,0,0,1,0,0,0,0,0,0
1351,0.825,22.803508501982762,4.981,0,0,1,0,1,0,0,0,0,0,0
1352,1.253,17.691806012954128,8.533,1,0,1,0,0,0,0,0,0,0,0
1353,1.219,25.495097567963924,9.03,0,0,0,0,1,0,0,0,1,0,0
1354,2.1830000000000003,28.23118842698621,5.303999999999999,0,0,2,0,0,0,1,0,0,0,0
1355,0.713,15.652475842498527,30.863000000000003,0,0,1,0,1,0,0,0,0,0,0
1356,0.472,4.242640687119285,7.806,0,0,1,0,1,0,0,0,0,1,0
1357,0.996,10.816653826391967,1.899,0,0,1,0,1,0,0,0,0,0,0
1358,1.653089,36.6742416417845,7.912088000000002,0,0,0,0,1,0,0,0,0,0,0
1359,0.47907,18.027756377319946,10.379388,0,0,0,0,1,0,0,0,0,0,0
1360,0.433099,7.6157731058639095,8.307201,0,0,1,0,0,0,1,0,0,1,1
1361,0.5934,23.3452350598575,8.54983,0,0,0,0,1,0,0,0,1,0,0
1362,0.319672,23.430749027719962,23.335977,0,0,0,0,1,0,0,0,0,0,0
1363,1.017258,7.6157731058639095,13.27672,0,0,0,1,1,0,0,0,0,1,0
1364,0.094854,15.620499351813306,8.388001,0,0,1,0,0,0,1,0,0,0,0
1365,1.162707,20.591260281974,1.314294,0,0,0,0,1,0,0,0,0,0,0
1366,0.882747,12.083045973594572,100.406072,0,0,0,0,1,0,0,0,0,0,0
1367,0.794732,8.246211251235321,100.494087,0,0,0,1,1,0,0,0,0,1,0
1368,0.311037,13.0,100.97778199999999,0,0,2,0,1,0,0,0,0,1,0
1369,1.29248,9.848857801796104,6.44782,0,0,1,0,1,0,0,0,0,1,0
1370,0.294,9.433981132056603,11.465000000000002,0,0,0,0,0,0,1,0,0,0,0
1371,0.376,24.0,11.424,0,0,0,0,1,0,0,0,0,0,0
1372,1.223466,18.681541692269406,0.9009000000000004,0,0,0,0,1,0,0,0,0,0,0
1373,1.081896,12.206555615733702,5.544494,0,0,1,0,1,0,0,0,0,0,0
1374,0.4597,25.495097567963924,1.149514,0,0,0,0,1,0,0,0,0,0,0
1375,1.51731,29.732137494637012,8.083675,0,0,0,0,1,0,0,0,0,0,0
1376,0.3574,15.0,8.918057000000003,0,0,0,0,1,0,0,0,0,0,0
1377,0.2029,25.317977802344327,13.199703,0,0,0,0,1,0,0,0,0,0,0
1378,0.6164,10.0,12.786203,0,0,0,1,1,0,0,0,0,1,0
1379,0.456791,27.586228448267445,12.163100000000002,0,0,0,0,1,0,0,0,0,0,0
1380,1.021702,13.601470508735444,3.285882,0,0,0,0,1,0,0,0,1,0,0
1381,0.42485,9.848857801796104,13.683381,0,0,1,0,1,0,0,0,0,0,0
1382,0.8726,10.295630140987,7.296355,0,0,1,0,1,0,0,0,0,1,0
1383,2.08,31.06444913401813,1.0,0,0,0,0,1,0,0,0,0,0,0
1384,1.0,7.071067811865476,4.253,0,0,1,0,1,0,0,0,0,0,0
1385,1.446,21.02379604162864,11.229000000000001,0,0,0,0,1,0,0,0,0,0,0
1386,0.408,24.75883680627989,20.612361,0,0,0,0,1,0,0,0,1,0,0
1387,1.402278,18.027756377319946,4.270716,0,0,0,0,1,0,0,0,1,0,1
1388,1.778398,25.45584412271571,1.935282,0,0,0,0,1,0,0,0,0,0,0
1389,0.905115,28.0,6.271045,0,0,0,0,1,0,0,0,0,0,0
1390,0.997926,6.0,32.53253,0,0,1,0,1,0,0,0,0,1,0
1391,1.3718,13.0,20.88061,0,0,1,0,1,0,0,0,0,1,0
1392,0.221,25.94224354214569,13.136,0,0,0,0,1,0,0,0,1,0,0
1393,1.85,17.804493814764854,2.7539999999999987,0,0,0,0,1,0,0,0,0,0,0
1394,0.1895,14.7648230602334,21.093860000000006,0,0,0,1,1,0,0,0,0,1,0
1395,0.393701,18.60107523773827,8.512827,0,0,1,0,1,0,0,0,0,0,0
1396,1.534692,9.848857801796104,2.0609200000000003,0,0,1,0,1,0,0,0,0,0,0
1397,0.581,11.401754250991381,3.668291,0,0,0,0,1,0,0,0,0,0,0
1398,0.193,5.830951894845301,2.772,0,0,1,0,1,0,0,0,0,0,0
1399,1.8,19.416487838947603,2.217,0,0,2,0,1,0,0,0,0,0,0
1400,1.2009999999999998,14.560219778561034,2.2410000000000005,0,0,1,0,0,0,0,0,0,0,0
1401,0.87,22.47220505424423,6.607999999999999,0,0,2,0,1,0,0,0,0,0,0
1402,1.0062,7.211102550927977,2.2337,0,0,1,0,1,0,0,0,0,0,1
1403,0.7681100000000001,12.529964086141668,2.633461,0,0,1,0,1,0,0,0,0,0,0
1404,1.357841,12.369316876852979,6.708537999999999,0,0,1,0,1,0,0,0,0,1,0
1405,1.2631,12.083045973594572,14.095592000000002,0,0,0,0,1,0,0,0,0,0,0
1406,1.4758,39.812058474788756,3.006807,0,0,2,0,1,0,0,0,0,0,0
1407,0.69024,29.154759474226502,2.67742,0,0,0,0,1,0,0,0,0,0,0
1408,0.976551,10.44030650891055,2.0825,0,0,1,0,1,0,0,0,0,0,0
1409,0.2028,28.63564212655271,26.717021999999996,0,0,0,0,1,0,0,0,0,0,0
1410,0.4642,18.384776310850235,5.940186,0,0,0,0,1,0,0,0,0,0,0
1411,0.576158,20.615528128088304,8.755,0,0,0,0,1,0,0,0,0,0,0
1412,0.28,29.154759474226502,2.653,0,0,0,0,1,0,0,0,0,0,0
1413,2.133,22.47220505424423,6.28,0,0,1,0,0,0,0,0,0,0,0
1414,1.735,22.803508501982762,19.02,0,0,2,0,0,0,1,0,0,0,0
1415,0.528,24.020824298928627,6.83,0,0,0,0,1,0,0,0,0,0,0
1416,1.412,16.643316977093242,1.4509999999999996,0,0,1,0,1,0,0,0,0,0,0
1417,2.4930000000000003,14.142135623730953,11.157,0,0,1,0,1,0,0,0,0,1,0
1418,0.8448100000000001,6.0827625302982185,3.783866,0,0,1,0,1,0,0,0,0,1,0
1419,1.130925,20.8806130178211,8.34074,0,0,2,0,0,0,0,0,0,0,0
1420,0.0877,19.6468827043885,25.937669,0,0,0,0,1,0,0,0,0,0,0
1421,1.567307,30.08321791298265,0.915601,0,0,0,0,1,0,0,0,0,0,0
1422,1.36482,6.0827625302982185,2.2281000000000004,0,0,1,0,1,0,0,0,0,0,0
1423,1.684006,3.6055512754639887,2.85623,0,0,1,0,0,0,1,0,0,0,1
1424,2.169112,9.899494936611664,5.7534329999999985,0,0,1,0,1,0,0,0,0,0,0
1425,1.3950360000000002,15.264337522473747,2.053651,0,0,1,0,0,0,0,0,0,0,0
1426,0.71275,14.035668847618199,5.076176,0,0,0,0,1,0,0,0,0,0,0
1427,1.355234,29.154759474226502,6.615611,0,0,1,0,1,0,0,0,0,0,0
1428,0.5459,27.73084924772409,16.132753,0,0,2,0,1,0,0,0,1,0,0
1429,1.547,23.3452350598575,1.5600000000000005,1,0,0,0,0,0,0,0,0,0,0
1430,1.6784,27.313000567495326,10.9361,0,0,0,0,1,0,0,0,0,0,0
1431,0.4043,8.246211251235321,1.6187999999999998,0,0,1,0,1,0,0,0,0,0,0
1432,0.0886,12.16552506059644,14.391519,0,0,2,0,1,0,0,0,0,0,0
1433,1.5721,19.0,2.4276870000000006,0,0,0,0,1,0,0,0,0,0,1
1434,1.95962,26.47640458974745,6.605999999999999,0,0,2,0,1,0,0,0,0,0,0
1435,1.276,26.925824035672523,1.776918,0,0,2,0,1,0,0,0,0,0,0
1436,1.1221370000000002,19.723082923316017,20.177438,0,0,1,0,0,0,0,0,0,0,1
1437,0.949717,18.439088914585774,9.315864,0,0,0,0,1,0,0,0,0,0,1
1438,1.665429,13.341664064126336,14.297236000000002,0,0,1,0,1,0,0,0,0,0,0
1439,0.8740000000000001,12.806248474865697,7.229999999999999,0,0,1,0,1,0,0,0,0,0,1
1440,0.429,21.93171219946131,19.032000000000004,0,0,1,0,1,0,0,0,0,0,0
1441,0.412,11.401754250991381,19.049000000000003,0,0,0,1,0,0,1,0,0,1,0
1442,0.11,10.63014581273465,5.384,0,0,1,0,1,0,0,0,0,1,0
1443,0.1053,23.40939982143925,11.857795,0,0,0,0,1,0,0,0,0,0,0
1444,1.549654,21.095023109728988,12.560002,0,0,2,0,1,0,0,0,0,0,1
1445,3.3349620000000004,25.495097567963924,7.386276,0,0,0,0,1,0,0,0,0,0,1
1446,1.2124,27.85677655436824,28.085242,0,0,0,0,1,0,0,0,0,0,0
1447,0.6141449999999999,12.727922061357855,1.204628,0,0,0,0,1,0,0,0,0,0,0
1448,0.966377,28.284271247461906,12.193165999999998,0,0,0,0,1,1,0,0,0,0,0
1449,1.0414139999999998,18.60107523773827,7.5060920000000015,0,0,1,0,1,0,0,0,0,0,0
1450,0.1139,6.0827625302982185,33.100924,0,0,0,0,1,0,0,0,0,0,0
1451,0.2967,16.492422502470642,11.601911999999999,0,0,2,0,1,0,0,0,0,0,0
1452,1.055251,13.601470508735444,3.009023,0,0,0,0,1,0,0,0,1,0,0
1453,1.4581,10.0,11.37555,0,0,1,0,1,0,0,0,0,1,0
1454,0.486,7.6157731058639095,2.806,0,0,2,0,1,0,0,0,0,0,0
1455,0.907,16.55294535724685,28.049,0,0,1,0,1,0,0,0,0,0,1
