play_pattern,under_pressure,body_part,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,assisted,distance,angle,duration,goal
From Counter,0,foot,Half Volley,0,0,0,0,0,0,1,15.652475842498527,63.43494882292201,1.227,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,29.068883707497267,3.945186229037563,1.453,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,10.44030650891055,73.30075576600639,0.333,0
Regular Play,0,foot,Half Volley,1,0,0,0,0,0,1,11.180339887498945,26.56505117707799,1.053,0
From Free Kick,0,foot,Volley,1,0,0,1,0,0,1,9.486832980505136,71.56505117707798,0.773,0
From Counter,0,foot,Normal,0,0,0,0,0,0,1,27.313000567495326,23.749494492866763,0.213,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,7.071067811865476,8.130102354155978,0.413,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,19.697715603592208,66.03751102542182,0.973,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,31.144823004794873,47.60256220249981,1.013,0
From Throw In,0,foot,Normal,1,0,0,0,0,0,1,19.104973174542803,6.009005957494526,1.293,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,20.396078054371138,11.309932474020215,0.893,0
Regular Play,0,foot,Half Volley,0,0,0,0,0,0,1,7.810249675906653,50.19442890773481,0.453,0
Regular Play,0,head,Normal,0,0,0,1,0,0,1,8.48528137423857,45.0,1.6130000000000002,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,23.021728866442675,2.489552921999156,0.413,0
Regular Play,0,foot,Lob,0,0,0,0,0,0,1,23.3452350598575,9.865806943084367,1.547,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.54400374531753,69.44395478041653,1.173,0
Regular Play,0,foot,Half Volley,1,0,0,0,0,0,0,17.204650534085253,35.53767779197438,0.893,0
From Corner,0,foot,Volley,1,0,0,0,0,0,0,13.45362404707371,48.01278750418334,1.5730000000000002,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,25.05992817228333,28.610459665965212,0.4,0
Regular Play,0,foot,Volley,1,0,0,0,0,0,1,15.811388300841895,71.56505117707798,2.573,0
From Free Kick,0,foot,Normal,1,0,0,1,0,0,1,11.04536101718726,84.80557109226521,0.493,0
From Corner,0,foot,Volley,1,0,0,0,0,0,1,5.0,36.86989764584403,0.973,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,8.602325267042627,35.53767779197438,0.12,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,10.198039027185569,11.309932474020215,1.173,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,12.649110640673518,18.434948822922014,1.98,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,7.280109889280517,15.945395900922856,1.16,0
From Free Kick,0,foot,Normal,0,0,0,0,1,0,1,5.656854249492381,45.0,0.5329999999999999,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,15.033296378372908,3.8140748342903534,1.04,0
From Keeper,0,foot,Normal,0,0,0,0,0,0,0,21.0,0.0,1.093,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.264337522473747,58.39249775375111,0.38,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,6.324555320336759,18.434948822922014,0.48,0
Regular Play,0,foot,Normal,0,0,0,0,1,0,1,3.1622776601683795,18.434948822922014,0.573,0
Regular Play,0,foot,Lob,0,0,0,0,0,0,1,17.691806012954128,42.709389957361466,1.253,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,34.0147027033899,24.304549265936718,1.4,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,29.154759474226502,5.9061411137705,0.28,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,24.35159132377184,19.17900802581072,0.293,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,18.439088914585774,12.528807709151511,0.64,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,7.810249675906653,50.19442890773481,0.65,1
Regular Play,0,foot,Volley,0,0,0,0,0,0,1,7.6157731058639095,23.198590513648185,0.893,1
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,10.77032961426901,21.801409486351808,0.76,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,14.212670403551895,39.28940686250036,0.56,0
From Corner,0,head,Normal,0,0,0,0,0,0,0,5.385164807134505,21.801409486351808,0.58,0
From Corner,0,head,Normal,0,0,1,1,1,0,0,3.1622776601683795,18.434948822922014,0.693,1
Regular Play,0,foot,Volley,1,0,0,0,0,0,0,19.0,0.0,0.88,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,13.892443989449804,30.256437163529267,1.013,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,1,23.08679276123039,17.650124219930124,0.92,0
From Counter,0,foot,Normal,0,0,0,0,0,0,1,8.06225774829855,29.74488129694222,0.38,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,20.615528128088304,39.0938588862295,1.013,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,20.02498439450079,2.8624052261117483,1.6,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,28.284271247461906,45.0,1.88,0
From Free Kick,0,foot,Half Volley,1,0,0,0,0,0,0,17.691806012954128,47.290610042638534,1.3730000000000002,1
From Goal Kick,0,foot,Normal,0,0,0,0,0,0,0,25.96150997149434,15.642246457208726,1.12,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.3452350598575,46.73570458892839,1.3730000000000002,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,9.848857801796104,23.962488974578186,1.2,0
From Corner,0,foot,Volley,0,0,1,1,0,0,0,5.830951894845301,30.96375653207352,0.913,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,27.85677655436824,21.037511025421818,1.5730000000000002,0
Regular Play,0,head,Normal,0,0,0,1,0,0,1,6.4031242374328485,51.34019174590991,0.12,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,13.45362404707371,41.98721249581666,1.44,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,11.31370849898476,45.0,0.76,1
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.246211251235321,14.03624346792648,0.88,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,10.816653826391967,33.690067525979785,0.32,0
From Counter,0,foot,Normal,0,0,0,0,0,0,1,29.154759474226502,30.96375653207352,0.2,0
From Free Kick,0,foot,Normal,1,0,0,0,0,0,0,18.248287590894662,9.462322208025618,0.72,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,11.401754250991381,37.874983651098205,1.4,0
Regular Play,0,foot,Normal,1,0,0,0,0,1,0,4.47213595499958,63.43494882292201,0.84,1
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,16.643316977093242,32.7352262721076,0.973,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,12.0,0.0,1.3730000000000002,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,17.88854381999832,26.56505117707799,0.773,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,11.401754250991381,15.255118703057775,0.84,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.94427190999916,26.56505117707799,1.44,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,31.764760348537177,28.178590109959174,1.227,0
From Throw In,0,foot,Normal,1,0,0,1,0,0,0,6.4031242374328485,51.34019174590991,0.28,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,18.439088914585774,40.601294645004465,0.293,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,17.262676501632072,10.007979801441339,0.92,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,8.0,0.0,0.293,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,16.278820596099706,10.619655276155132,0.48,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,23.08679276123039,17.650124219930124,0.813,0
From Counter,0,head,Normal,0,0,0,0,0,0,1,8.0,0.0,0.333,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,26.1725046566048,43.45184230102203,0.72,0
Other,0,foot,Normal,1,0,0,1,0,0,0,9.899494936611664,45.0,0.333,0
From Counter,0,foot,Normal,0,0,0,0,0,0,0,29.427877939124322,9.782407031807287,0.28,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,24.413111231467404,34.99202019855866,0.92,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,8.06225774829855,7.125016348901798,0.158,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,12.529964086141668,28.610459665965212,2.213,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,37.576588456111864,25.201123645475068,1.24,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,1,25.632011235952593,20.556045219583464,1.053,1
From Throw In,0,foot,Half Volley,1,0,0,0,0,0,0,20.0,36.86989764584403,0.413,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,15.556349186104045,45.0,1.773,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,0,12.206555615733702,55.007979801441344,1.213,0
Regular Play,0,head,Normal,0,0,0,1,0,0,1,8.06225774829855,7.125016348901798,0.773,0
Regular Play,0,foot,Volley,1,0,0,0,0,0,0,4.123105625617661,14.03624346792648,0.493,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,22.82542442102665,28.810793742973065,0.2,0
From Corner,0,foot,Volley,1,0,0,0,0,0,1,19.104973174542803,6.009005957494526,0.973,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,14.142135623730953,45.0,0.44,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,15.231546211727816,23.198590513648185,1.453,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.430749027719962,50.19442890773481,1.253,0
From Goal Kick,0,foot,Normal,1,0,0,0,0,0,1,7.211102550927977,33.690067525979785,0.413,0
From Goal Kick,0,head,Normal,0,0,0,0,0,0,0,11.704699910719626,19.98310652189998,1.053,0
From Free Kick,0,head,Normal,0,0,0,1,1,0,1,8.602325267042627,54.46232220802562,1.187,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,19.697715603592208,23.962488974578186,1.013,0
Regular Play,0,foot,Volley,1,0,0,0,0,0,1,7.280109889280517,15.945395900922856,0.773,1
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,25.553864678361283,30.579226872489013,0.173,0
Regular Play,0,head,Normal,0,0,0,0,0,0,0,5.0,0.0,0.933,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,10.0,36.86989764584403,0.6,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,10.63014581273465,41.18592516570965,0.413,0
From Corner,0,foot,Normal,0,1,0,0,0,0,1,18.681541692269406,15.524110996754258,0.293,0
Regular Play,0,foot,Half Volley,1,0,0,0,0,0,1,12.041594578792296,48.36646066342981,0.733,0
From Throw In,0,foot,Volley,0,0,0,0,0,0,0,23.3452350598575,9.865806943084367,2.32,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,4.242640687119285,45.0,1.6130000000000002,1
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,16.1245154965971,29.74488129694222,1.213,1
Regular Play,0,head,Normal,0,0,0,1,0,0,1,17.08800749063506,20.556045219583464,3.08,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.06225774829855,7.125016348901798,0.813,1
From Corner,0,head,Normal,0,0,0,0,0,0,1,7.0,0.0,1.733,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.769728648009423,22.249023657212366,0.413,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,9.055385138137416,6.340191745909909,0.973,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,16.031219541881402,3.576334374997351,0.333,0
From Free Kick,0,foot,Normal,0,1,0,0,0,0,1,11.180339887498945,63.43494882292201,0.253,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,35.6931365951495,11.309932474020215,1.973,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,8.54400374531753,69.44395478041653,0.653,1
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,22.47220505424423,32.275644314577626,1.68,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,4.47213595499958,26.56505117707799,1.76,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,9.433981132056603,32.00538320808349,2.695,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,25.019992006393608,2.2906100426385296,1.273,0
Regular Play,0,foot,Backheel,0,0,0,0,0,0,1,8.602325267042627,35.53767779197438,0.399,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,0,28.46049894151541,18.434948822922014,0.7759999999999999,0
From Goal Kick,0,foot,Normal,0,0,0,1,0,0,1,17.4928556845359,59.036243467926475,0.8290000000000001,0
Regular Play,0,foot,Normal,0,0,0,0,1,0,0,2.23606797749979,26.56505117707799,0.758,1
Regular Play,1,foot,Normal,0,0,0,0,0,0,0,19.104973174542803,42.87890360333855,0.705,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,18.973665961010283,18.434948822922014,1.015,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,24.08318915758459,4.7636416907261765,0.8240000000000001,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,19.416487838947603,11.888658039627973,0.539,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,0,16.492422502470642,14.03624346792648,0.845,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,7.071067811865476,8.130102354155978,0.8809999999999999,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,16.15549442140351,21.801409486351808,1.7,0
Regular Play,0,foot,Normal,0,1,0,1,0,0,1,10.77032961426901,68.19859051364817,0.879,0
Regular Play,0,foot,Normal,0,0,0,0,0,1,1,18.027756377319946,33.690067525979785,1.496,1
From Throw In,0,head,Normal,0,0,0,0,0,0,1,7.6157731058639095,66.80140948635183,1.145,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,0,3.0,0.0,0.284,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,0,26.925824035672523,21.801409486351808,1.251,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,0,29.017236257093817,1.9749340108819768,1.073,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,26.1725046566048,43.45184230102203,0.679,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,9.433981132056603,32.00538320808349,1.07,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,18.60107523773827,36.25383773744479,0.39,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,17.029386365926403,40.23635830927382,0.23,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,25.495097567963924,25.559965171823805,1.254,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,25.179356624028344,6.84277341263094,1.411,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,19.723082923316017,59.534455080540134,0.329,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,19.209372712298546,38.659808254090095,0.353,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,12.529964086141668,28.610459665965212,0.472,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,18.439088914585774,40.601294645004465,0.35200000000000004,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.40075756488817,52.69605172201657,0.253,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.94427190999916,26.56505117707799,1.233,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,8.06225774829855,7.125016348901798,0.506,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,27.65863337187866,12.528807709151511,1.328,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,15.231546211727816,23.198590513648185,2.2,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,7.071067811865476,8.130102354155978,0.649,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,9.219544457292887,49.398705354995535,0.454,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,24.186773244895647,29.74488129694222,0.202,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,25.632011235952593,20.556045219583464,1.372,0
Regular Play,0,foot,Normal,0,0,0,1,0,0,1,17.0,61.92751306414704,0.816,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,11.180339887498945,26.56505117707799,1.275,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,14.31782106327635,24.775140568831922,0.456,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,14.560219778561034,15.945395900922856,0.706,0
From Free Kick,0,foot,Normal,0,1,0,0,0,0,0,14.422205101855955,33.690067525979785,0.163,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.019223662515373,2.2025981617658057,1.32,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,19.104973174542803,47.121096396661464,1.311,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,0,26.0,22.61986494804043,1.739,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,34.88552708502482,27.2995722113328,2.225,0
From Corner,0,foot,Half Volley,0,0,0,0,0,0,0,14.142135623730953,45.0,2.061,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,25.0,36.86989764584403,2.76,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,15.620499351813306,39.805571092265204,0.383,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,13.45362404707371,48.01278750418334,2.04,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,18.60107523773827,36.25383773744479,0.746,0
From Corner,0,foot,Half Volley,0,0,0,0,0,0,0,16.0,0.0,0.745,0
From Counter,0,foot,Half Volley,0,0,0,0,0,0,1,12.041594578792296,4.7636416907261765,0.473,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,23.3452350598575,43.264295411071615,0.109,0
From Corner,0,foot,Volley,0,0,0,0,0,0,1,19.798989873223327,45.0,0.188,0
From Counter,1,foot,Normal,0,0,0,0,0,0,1,25.0,16.26020470831196,0.362,0
Regular Play,0,head,Normal,0,0,0,0,0,0,1,7.6157731058639095,23.198590513648185,0.6809999999999999,1
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,27.892651361962706,14.534455080540123,1.298,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,18.35755975068582,29.35775354279128,2.239,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,1,28.23118842698621,22.932100437589778,2.1830000000000003,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,30.413812651491103,9.462322208025618,0.236,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,21.02379604162864,25.346175941946694,1.446,0
From Throw In,1,foot,Normal,0,0,0,0,0,0,1,19.104973174542803,47.121096396661464,0.13,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,17.464249196572982,23.629377730656813,0.115,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,9.219544457292887,49.398705354995535,0.252,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,17.029386365926403,49.763641690726175,0.777,0
From Counter,0,foot,Normal,1,0,0,0,0,0,1,29.546573405388315,23.962488974578186,0.129,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,12.806248474865697,51.34019174590991,0.183,0
Regular Play,0,foot,Normal,0,1,0,0,0,0,1,19.849433241279208,49.08561677997487,0.628,0
From Corner,0,foot,Normal,0,0,0,0,0,0,0,26.570660511172854,19.798876354524925,2.184,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,22.02271554554524,39.47245984834383,0.76,0
From Throw In,0,foot,Volley,0,0,0,0,0,0,1,10.816653826391967,33.690067525979785,0.3720000000000001,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,12.16552506059644,9.462322208025618,0.932,1
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,22.56102834535696,12.80426606528675,1.248,0
From Free Kick,1,foot,Normal,0,0,0,0,0,0,1,27.784887978899608,30.256437163529267,1.888,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,27.29468812791236,8.426969021480673,0.424,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,13.892443989449804,30.256437163529267,1.062,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,26.87005768508881,45.0,1.17,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,29.27456233660889,7.853313301978218,1.112,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,16.1245154965971,7.125016348901798,0.659,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,7.0,0.0,1.307,0
From Goal Kick,0,foot,Normal,0,1,0,0,0,0,1,19.209372712298546,51.34019174590991,1.071,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,24.698178070456933,31.7594800848128,1.538,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,22.02271554554524,2.602562202499806,0.809,0
From Counter,0,foot,Normal,0,0,0,0,0,0,1,9.848857801796104,66.03751102542182,0.208,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,19.849433241279208,49.08561677997487,2.948,0
Regular Play,0,foot,Lob,0,0,0,0,0,0,1,24.020824298928627,2.3859440303888126,1.846,0
From Throw In,0,head,Normal,0,0,0,0,0,0,1,6.708203932499369,26.56505117707799,1.1840000000000002,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,5.0,53.13010235415598,0.17800000000000002,0
From Corner,0,foot,Half Volley,1,0,0,0,0,0,0,10.63014581273465,48.81407483429035,0.7090000000000001,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,32.69556544854363,23.428692808745406,0.44,0
From Throw In,0,foot,Half Volley,0,0,0,0,0,0,0,9.486832980505136,18.434948822922014,0.7879999999999999,0
From Throw In,0,foot,Volley,1,0,0,0,0,0,1,13.601470508735444,53.972626614896406,1.526,0
From Free Kick,1,foot,Normal,0,0,0,0,0,0,1,22.803508501982762,52.125016348901795,0.825,0
From Goal Kick,0,foot,Half Volley,0,0,0,0,0,0,1,9.433981132056603,57.994616791916506,0.294,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,26.019223662515373,2.2025981617658057,0.422,0
Regular Play,0,foot,Lob,0,0,0,0,0,0,1,8.94427190999916,26.56505117707799,1.287,1
From Throw In,0,foot,Normal,0,1,0,0,0,0,1,16.278820596099706,47.489552921999156,0.878,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,33.61547262794322,22.75097634278764,1.311,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,5.830951894845301,59.036243467926475,0.193,0
From Corner,1,foot,Half Volley,0,0,0,0,0,0,0,13.92838827718412,21.037511025421818,0.659,0
From Free Kick,1,foot,Half Volley,0,0,0,0,0,0,0,22.02271554554524,2.602562202499806,1.564,0
Regular Play,1,foot,Normal,0,1,0,0,0,0,0,25.612496949731394,38.659808254090095,0.8809999999999999,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,26.90724809414742,41.98721249581666,1.73,0
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,26.925824035672523,15.068488159492206,0.133,0
Regular Play,0,foot,Normal,1,0,0,0,0,0,1,12.041594578792296,41.6335393365702,1.401,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,4.47213595499958,26.56505117707799,0.794,0
Regular Play,0,foot,Half Volley,1,0,0,0,0,0,1,21.213203435596427,45.0,1.403,0
From Throw In,0,foot,Lob,1,0,0,0,0,0,1,8.94427190999916,63.43494882292201,1.214,1
From Kick Off,1,foot,Normal,0,0,0,0,0,0,1,9.219544457292887,40.601294645004465,1.004,0
From Goal Kick,0,foot,Normal,0,0,0,0,0,0,1,22.36067977499789,26.56505117707799,1.202,0
From Counter,0,foot,Normal,1,0,0,0,0,0,1,24.33105012119288,9.462322208025618,0.537,0
From Counter,0,foot,Normal,1,0,0,0,0,0,1,26.41968962724581,29.47588900324574,1.908,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,0,8.94427190999916,26.56505117707799,0.442,0
From Corner,0,foot,Normal,0,0,0,0,0,0,1,15.811388300841895,34.69515353123397,0.255,0
From Goal Kick,0,foot,Normal,0,0,0,1,0,0,1,7.071067811865476,8.130102354155978,0.222,0
From Free Kick,0,foot,Volley,0,0,0,1,0,0,1,9.219544457292887,12.528807709151511,1.5490000000000002,1
Regular Play,1,foot,Normal,0,0,0,0,0,0,1,17.691806012954128,47.290610042638534,0.975,0
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,11.6619037896906,30.96375653207352,0.6729999999999999,0
Regular Play,0,foot,Normal,0,0,0,0,0,0,1,19.798989873223327,45.0,1.202,0
From Corner,0,head,Normal,0,0,0,0,0,0,1,10.63014581273465,48.81407483429035,0.524,0
From Free Kick,0,head,Normal,0,0,0,0,0,0,1,3.1622776601683795,18.434948822922014,0.17800000000000002,0
From Free Kick,0,foot,Normal,0,0,0,0,0,0,0,34.132096331752024,5.042451069170913,1.457,0
Regular Play,0,foot,Half Volley,1,0,0,1,0,0,1,16.278820596099706,42.51044707800085,1.162,0
From Counter,0,foot,Lob,1,0,0,0,0,0,1,33.42154993413681,38.927543592792304,2.017,1
From Throw In,0,foot,Normal,0,0,0,0,0,0,1,10.44030650891055,16.699244233993618,0.173,0
